"DATA_LECTURA","DATA_EXTREM","CODI_ESTACIO","ACRÒNIM","VALOR"
2022-11-01,NA,"X8","PPT",0.1
2022-11-01,NA,"X8","RS24h",12.1
2022-11-01,NA,"X8","VVM10",1.7
2022-11-01,NA,"X8","DVM10",10
2022-11-01,"11:51:00","X8","VVX10",7.7
2022-11-01,"11:51:00","X8","DVVX10",55
2022-11-02,NA,"D5","TM",16.9
2022-11-02,"13:25:00","D5","TX",21.1
2022-11-02,"06:36:00","D5","TN",14.8
2022-11-02,NA,"D5","HRM",77
2022-11-02,"23:09:00","D5","HRX",100
2022-11-02,"13:36:00","D5","HRN",45
2022-11-02,NA,"D5","PM",975.8
2022-11-02,"10:12:00","D5","PX",978
2022-11-02,"23:58:00","D5","PN",973.2
2022-11-02,NA,"D5","PPT",0
2022-11-02,NA,"D5","RS24h",11.6
2022-11-02,NA,"D5","VVM10",2.6
2022-11-02,NA,"D5","DVM10",116
2022-11-02,"05:00:00","D5","VVX10",7.4
2022-11-02,"05:00:00","D5","DVVX10",75
2022-11-02,NA,"X2","TM",18.3
2022-11-02,"12:15:00","X2","TX",22.4
2022-11-02,"07:04:00","X2","TN",15.8
2022-11-02,NA,"X2","HRM",76
2022-11-02,"23:33:00","X2","HRX",89
2022-11-02,"12:24:00","X2","HRN",50
2022-11-02,NA,"X4","TM",19.5
2022-11-02,"13:16:00","X4","TX",21.8
2022-11-02,"02:39:00","X4","TN",17.9
2022-11-02,NA,"X4","HRM",68
2022-11-02,"23:40:00","X4","HRX",80
2022-11-02,"12:50:00","X4","HRN",46
2022-11-02,NA,"X4","PM",1019.9
2022-11-02,"09:30:00","X4","PX",1022.4
2022-11-02,"23:57:00","X4","PN",1017.1
2022-11-02,NA,"X4","PPT",0
2022-11-02,NA,"X4","RS24h",11
2022-11-02,NA,"X4","VVM10",1.3
2022-11-02,NA,"X4","DVM10",100
2022-11-02,"10:11:00","X4","VVX10",5.7
2022-11-02,"10:11:00","X4","DVVX10",80
2022-11-02,NA,"X8","TM",18.5
2022-11-02,"12:11:00","X8","TX",22.8
2022-11-02,"06:05:00","X8","TN",15.7
2022-11-02,NA,"X8","HRM",76
2022-11-02,"23:30:00","X8","HRX",100
2022-11-02,"13:47:00","X8","HRN",41
2022-11-02,NA,"X8","PM",1014.2
2022-11-02,"10:17:00","X8","PX",1016.5
2022-11-02,"23:58:00","X8","PN",1011.4
2022-11-02,NA,"X8","PPT",0
2022-11-02,NA,"X8","RS24h",11.1
2022-11-02,NA,"X8","VVM10",1.3
2022-11-02,NA,"X8","DVM10",55
2022-11-02,"12:21:00","X8","VVX10",5.5
2022-11-02,"12:21:00","X8","DVVX10",139
2022-11-03,NA,"D5","TM",17.2
2022-11-03,"11:44:00","D5","TX",21.4
2022-11-03,"23:59:00","D5","TN",15.3
2022-11-03,NA,"D5","HRM",82
2022-11-03,"08:30:00","D5","HRX",100
2022-11-03,"15:21:00","D5","HRN",66
2022-11-03,NA,"D5","PM",968.2
2022-11-03,"00:00:00","D5","PX",973.2
2022-11-03,"16:09:00","D5","PN",965
2022-11-03,NA,"D5","PPT",0
2022-11-03,NA,"D5","RS24h",5.7
2022-11-03,NA,"D5","VVM10",3.7
2022-11-03,NA,"D5","DVM10",244
2022-11-03,"16:13:00","D5","VVX10",10
2022-11-03,"16:13:00","D5","DVVX10",327
2022-11-03,NA,"X2","TM",19.3
2022-11-03,"11:46:00","X2","TX",24
2022-11-03,"05:02:00","X2","TN",15.4
2022-11-03,NA,"X2","HRM",72
2022-11-03,"05:16:00","X2","HRX",89
2022-11-03,"17:31:00","X2","HRN",54
2022-11-03,NA,"X4","TM",20.2
2022-11-03,"11:46:00","X4","TX",23.6
2022-11-03,"05:40:00","X4","TN",17.5
2022-11-03,NA,"X4","HRM",67
2022-11-03,"06:14:00","X4","HRX",83
2022-11-03,"17:19:00","X4","HRN",50
2022-11-03,NA,"X4","PM",1011.9
2022-11-03,"00:00:00","X4","PX",1017.3
2022-11-03,"16:39:00","X4","PN",1008.8
2022-11-03,NA,"X4","PPT",0
2022-11-03,NA,"X4","RS24h",6.2
2022-11-03,NA,"X4","VVM10",1.9
2022-11-03,NA,"X4","DVM10",265
2022-11-03,"21:33:00","X4","VVX10",10.3
2022-11-03,"21:33:00","X4","DVVX10",313
2022-11-03,NA,"X8","TM",19.2
2022-11-03,"12:04:00","X8","TX",23.4
2022-11-03,"03:37:00","X8","TN",15.6
2022-11-03,NA,"X8","HRM",75
2022-11-03,"03:30:00","X8","HRX",100
2022-11-03,"15:22:00","X8","HRN",54
2022-11-03,NA,"X8","PM",1006.3
2022-11-03,"00:00:00","X8","PX",1011.5
2022-11-03,"16:38:00","X8","PN",1003.3
2022-11-03,NA,"X8","PPT",0
2022-11-03,NA,"X8","RS24h",5.3
2022-11-03,NA,"X8","VVM10",1.7
2022-11-03,NA,"X8","DVM10",273
2022-11-03,"18:45:00","X8","VVX10",9.2
2022-11-03,"18:45:00","X8","DVVX10",305
2022-11-04,NA,"D5","TM",13.1
2022-11-04,"14:29:00","D5","TX",18.7
2022-11-04,"06:19:00","D5","TN",9.2
2022-11-04,NA,"D5","HRM",55
2022-11-04,"00:02:00","D5","HRX",74
2022-11-04,"13:33:00","D5","HRN",33
2022-11-04,NA,"D5","PM",965.8
2022-11-04,"23:38:00","D5","PX",968.5
2022-11-04,"10:18:00","D5","PN",964.1
2022-11-04,NA,"D5","PPT",0
2022-11-04,NA,"D5","RS24h",13
2022-11-04,NA,"D5","VVM10",3.3
2022-11-04,NA,"D5","DVM10",301
2022-11-04,"04:22:00","D5","VVX10",13.5
2022-11-04,"04:22:00","D5","DVVX10",340
2022-11-04,NA,"X2","TM",17.1
2022-11-04,"13:42:00","X2","TX",21.7
2022-11-04,"07:13:00","X2","TN",13.4
2022-11-04,NA,"X2","HRM",44
2022-11-04,"06:50:00","X2","HRX",59
2022-11-04,"13:33:00","X2","HRN",24
2022-11-04,NA,"X4","TM",17.1
2022-11-04,"13:42:00","X4","TX",22
2022-11-04,"06:47:00","X4","TN",13.5
2022-11-04,NA,"X4","HRM",42
2022-11-04,"00:00:00","X4","HRX",56
2022-11-04,"13:35:00","X4","HRN",24
2022-11-04,NA,"X4","PM",1010.2
2022-11-04,"22:04:00","X4","PX",1012.9
2022-11-04,"14:33:00","X4","PN",1008.2
2022-11-04,NA,"X4","PPT",0
2022-11-04,NA,"X4","RS24h",12.7
2022-11-04,NA,"X4","VVM10",4.2
2022-11-04,NA,"X4","DVM10",311
2022-11-04,"18:28:00","X4","VVX10",14.7
2022-11-04,"18:28:00","X4","DVVX10",343
2022-11-04,NA,"X8","TM",16.1
2022-11-04,"13:21:00","X8","TX",21.2
2022-11-04,"06:24:00","X8","TN",12.4
2022-11-04,NA,"X8","HRM",46
2022-11-04,"01:24:00","X8","HRX",64
2022-11-04,"14:46:00","X8","HRN",30
2022-11-04,NA,"X8","PM",1004.6
2022-11-04,"22:06:00","X8","PX",1007.4
2022-11-04,"14:31:00","X8","PN",1002.8
2022-11-04,NA,"X8","PPT",0
2022-11-04,NA,"X8","RS24h",12.9
2022-11-04,NA,"X8","VVM10",4.5
2022-11-04,NA,"X8","DVM10",308
2022-11-04,"10:57:00","X8","VVX10",15.3
2022-11-04,"10:57:00","X8","DVVX10",304
2022-11-05,NA,"D5","TM",13.5
2022-11-05,"13:14:00","D5","TX",21.6
2022-11-05,"05:03:00","D5","TN",9.2
2022-11-05,NA,"D5","HRM",49
2022-11-05,"18:18:00","D5","HRX",64
2022-11-05,"13:15:00","D5","HRN",21
2022-11-05,NA,"D5","PM",970.4
2022-11-05,"20:39:00","D5","PX",971.8
2022-11-05,"00:05:00","D5","PN",968.1
2022-11-05,NA,"D5","PPT",0
2022-11-05,NA,"D5","RS24h",12.7
2022-11-05,NA,"D5","VVM10",5.8
2022-11-05,NA,"D5","DVM10",296
2022-11-05,"07:01:00","D5","VVX10",15.8
2022-11-05,"07:01:00","D5","DVVX10",332
2022-11-05,NA,"X2","TM",15.4
2022-11-05,"11:53:00","X2","TX",20.8
2022-11-05,"23:59:00","X2","TN",11.4
2022-11-05,NA,"X2","HRM",50
2022-11-05,"19:39:00","X2","HRX",75
2022-11-05,"11:07:00","X2","HRN",29
2022-11-05,NA,"X4","TM",16.1
2022-11-05,"12:25:00","X4","TX",20.3
2022-11-05,"05:00:00","X4","TN",13.2
2022-11-05,NA,"X4","HRM",44
2022-11-05,"20:40:00","X4","HRX",59
2022-11-05,"12:15:00","X4","HRN",25
2022-11-05,NA,"X4","PM",1014.7
2022-11-05,"11:00:00","X4","PX",1016.3
2022-11-05,"00:41:00","X4","PN",1012.2
2022-11-05,NA,"X4","PPT",0
2022-11-05,NA,"X4","RS24h",12.5
2022-11-05,NA,"X4","VVM10",2.1
2022-11-05,NA,"X4","DVM10",292
2022-11-05,"04:18:00","X4","VVX10",11.3
2022-11-05,"04:18:00","X4","DVVX10",319
2022-11-05,NA,"X8","TM",15.1
2022-11-05,"12:46:00","X8","TX",21.5
2022-11-05,"06:37:00","X8","TN",12.4
2022-11-05,NA,"X8","HRM",47
2022-11-05,"19:02:00","X8","HRX",68
2022-11-05,"12:48:00","X8","HRN",21
2022-11-05,NA,"X8","PM",1009.1
2022-11-05,"10:42:00","X8","PX",1010.5
2022-11-05,"00:39:00","X8","PN",1006.8
2022-11-05,NA,"X8","PPT",0
2022-11-05,NA,"X8","RS24h",12.4
2022-11-05,NA,"X8","VVM10",3
2022-11-05,NA,"X8","DVM10",299
2022-11-05,"06:59:00","X8","VVX10",14.1
2022-11-05,"06:59:00","X8","DVVX10",352
2022-11-06,NA,"D5","TM",15.9
2022-11-06,"12:14:00","D5","TX",23
2022-11-06,"05:45:00","D5","TN",12
2022-11-06,NA,"D5","HRM",54
2022-11-06,"23:33:00","D5","HRX",99
2022-11-06,"11:45:00","D5","HRN",29
2022-11-06,NA,"D5","PM",969.7
2022-11-06,"23:46:00","D5","PX",972.4
2022-11-06,"14:00:00","D5","PN",967.4
2022-11-06,NA,"D5","PPT",0
2022-11-06,NA,"D5","RS24h",12.4
2022-11-06,NA,"D5","VVM10",4.5
2022-11-06,NA,"D5","DVM10",289
2022-11-06,"06:20:00","D5","VVX10",8.3
2022-11-06,"06:20:00","D5","DVVX10",305
2022-11-06,NA,"X2","TM",15.1
2022-11-06,"11:40:00","X2","TX",22.3
2022-11-06,"07:00:00","X2","TN",9.2
2022-11-06,NA,"X2","HRM",65
2022-11-06,"23:37:00","X2","HRX",86
2022-11-06,"11:31:00","X2","HRN",35
2022-11-06,NA,"X4","TM",17.2
2022-11-06,"13:51:00","X4","TX",21.7
2022-11-06,"05:16:00","X4","TN",12.3
2022-11-06,NA,"X4","HRM",53
2022-11-06,"23:27:00","X4","HRX",77
2022-11-06,"11:03:00","X4","HRN",31
2022-11-06,NA,"X4","PM",1013.8
2022-11-06,"23:51:00","X4","PX",1016.7
2022-11-06,"14:04:00","X4","PN",1011.2
2022-11-06,NA,"X4","PPT",0
2022-11-06,NA,"X4","RS24h",12.3
2022-11-06,NA,"X4","VVM10",1.1
2022-11-06,NA,"X4","DVM10",270
2022-11-06,"15:14:00","X4","VVX10",6.4
2022-11-06,"15:14:00","X4","DVVX10",231
2022-11-06,NA,"X8","TM",16.2
2022-11-06,"13:46:00","X8","TX",22.2
2022-11-06,"05:16:00","X8","TN",10.2
2022-11-06,NA,"X8","HRM",57
2022-11-06,"23:47:00","X8","HRX",100
2022-11-06,"10:30:00","X8","HRN",29
2022-11-06,NA,"X8","PM",1008.1
2022-11-06,"23:48:00","X8","PX",1010.9
2022-11-06,"13:54:00","X8","PN",1005.5
2022-11-06,NA,"X8","PPT",0
2022-11-06,NA,"X8","RS24h",12.4
2022-11-06,NA,"X8","VVM10",1.3
2022-11-06,NA,"X8","DVM10",283
2022-11-06,"14:02:00","X8","VVX10",5.5
2022-11-06,"14:02:00","X8","DVVX10",211
2022-11-07,NA,"D5","TM",15.9
2022-11-07,"12:32:00","D5","TX",21.9
2022-11-07,"02:30:00","D5","TN",13.7
2022-11-07,NA,"D5","HRM",75
2022-11-07,"01:32:00","D5","HRX",100
2022-11-07,"12:21:00","D5","HRN",43
2022-11-07,NA,"D5","PM",971.6
2022-11-07,"09:15:00","D5","PX",973.5
2022-11-07,"23:54:00","D5","PN",969.9
2022-11-07,NA,"D5","PPT",0
2022-11-07,NA,"D5","RS24h",9.2
2022-11-07,NA,"D5","VVM10",3.1
2022-11-07,NA,"D5","DVM10",236
2022-11-07,"22:21:00","D5","VVX10",7.1
2022-11-07,"22:21:00","D5","DVVX10",245
2022-11-07,NA,"X2","TM",15.9
2022-11-07,"11:38:00","X2","TX",23.5
2022-11-07,"06:38:00","X2","TN",11.3
2022-11-07,NA,"X2","HRM",74
2022-11-07,"23:48:00","X2","HRX",92
2022-11-07,"11:40:00","X2","HRN",41
2022-11-07,NA,"X4","TM",17.7
2022-11-07,"11:38:00","X4","TX",21.9
2022-11-07,"05:54:00","X4","TN",14.1
2022-11-07,NA,"X4","HRM",67
2022-11-07,"22:54:00","X4","HRX",82
2022-11-07,"11:36:00","X4","HRN",38
2022-11-07,NA,"X4","PM",1015.7
2022-11-07,"09:30:00","X4","PX",1017.7
2022-11-07,"23:59:00","X4","PN",1013.9
2022-11-07,NA,"X4","PPT",0
2022-11-07,NA,"X4","RS24h",9.4
2022-11-07,NA,"X4","VVM10",0.9
2022-11-07,NA,"X4","DVM10",247
2022-11-07,"15:35:00","X4","VVX10",5.5
2022-11-07,"15:35:00","X4","DVVX10",231
2022-11-07,NA,"X8","TM",16.3
2022-11-07,"11:34:00","X8","TX",22.7
2022-11-07,"06:40:00","X8","TN",11.5
2022-11-07,NA,"X8","HRM",80
2022-11-07,"23:36:00","X8","HRX",100
2022-11-07,"11:35:00","X8","HRN",39
2022-11-07,NA,"X8","PM",1010
2022-11-07,"09:32:00","X8","PX",1011.9
2022-11-07,"23:59:00","X8","PN",1008.1
2022-11-07,NA,"X8","PPT",0
2022-11-07,NA,"X8","RS24h",9.7
2022-11-07,NA,"X8","VVM10",1.2
2022-11-07,NA,"X8","DVM10",271
2022-11-07,"13:16:00","X8","VVX10",5.2
2022-11-07,"13:16:00","X8","DVVX10",210
2022-11-08,NA,"D5","TM",16.6
2022-11-08,"13:55:00","D5","TX",23.1
2022-11-08,"04:08:00","D5","TN",14.8
2022-11-08,NA,"D5","HRM",88
2022-11-08,"18:30:00","D5","HRX",100
2022-11-08,"13:30:00","D5","HRN",60
2022-11-08,NA,"D5","PM",968.4
2022-11-08,"00:00:00","D5","PX",969.9
2022-11-08,"16:08:00","D5","PN",966.9
2022-11-08,NA,"D5","PPT",0.1
2022-11-08,NA,"D5","RS24h",8.6
2022-11-08,NA,"D5","VVM10",4.5
2022-11-08,NA,"D5","DVM10",243
2022-11-08,"12:43:00","D5","VVX10",8.7
2022-11-08,"12:43:00","D5","DVVX10",189
2022-11-08,NA,"X2","TM",16.8
2022-11-08,"12:46:00","X2","TX",22.8
2022-11-08,"04:00:00","X2","TN",12.6
2022-11-08,NA,"X2","HRM",84
2022-11-08,"23:30:00","X2","HRX",94
2022-11-08,"12:51:00","X2","HRN",62
2022-11-08,NA,"X4","TM",18.4
2022-11-08,"13:35:00","X4","TX",22.7
2022-11-08,"04:05:00","X4","TN",15.1
2022-11-08,NA,"X4","HRM",77
2022-11-08,"04:18:00","X4","HRX",95
2022-11-08,"12:46:00","X4","HRN",60
2022-11-08,NA,"X4","PM",1012.3
2022-11-08,"00:00:00","X4","PX",1013.9
2022-11-08,"16:09:00","X4","PN",1010.7
2022-11-08,NA,"X4","PPT",0
2022-11-08,NA,"X4","RS24h",10.1
2022-11-08,NA,"X4","VVM10",1.2
2022-11-08,NA,"X4","DVM10",248
2022-11-08,"12:12:00","X4","VVX10",7.7
2022-11-08,"12:12:00","X4","DVVX10",233
2022-11-08,NA,"X8","TM",17.4
2022-11-08,"12:55:00","X8","TX",22.9
2022-11-08,"06:00:00","X8","TN",13.5
2022-11-08,NA,"X8","HRM",89
2022-11-08,"23:30:00","X8","HRX",100
2022-11-08,"12:55:00","X8","HRN",62
2022-11-08,NA,"X8","PM",1006.6
2022-11-08,"00:00:00","X8","PX",1008.2
2022-11-08,"16:06:00","X8","PN",1005.1
2022-11-08,NA,"X8","PPT",0.1
2022-11-08,NA,"X8","RS24h",10
2022-11-08,NA,"X8","VVM10",1.4
2022-11-08,NA,"X8","DVM10",265
2022-11-08,"11:54:00","X8","VVX10",8.9
2022-11-08,"11:54:00","X8","DVVX10",236
2022-11-09,NA,"D5","TM",17.2
2022-11-09,"14:11:00","D5","TX",21
2022-11-09,"23:59:00","D5","TN",14.2
2022-11-09,NA,"D5","HRM",67
2022-11-09,"23:59:00","D5","HRX",98
2022-11-09,"14:27:00","D5","HRN",47
2022-11-09,NA,"D5","PM",968.9
2022-11-09,"23:48:00","D5","PX",972.6
2022-11-09,"03:15:00","D5","PN",967
2022-11-09,NA,"D5","PPT",0.6
2022-11-09,NA,"D5","RS24h",6.7
2022-11-09,NA,"D5","VVM10",3.8
2022-11-09,NA,"D5","DVM10",280
2022-11-09,"19:35:00","D5","VVX10",9.4
2022-11-09,"19:35:00","D5","DVVX10",319
2022-11-09,NA,"X2","TM",18.3
2022-11-09,"14:00:00","X2","TX",23.8
2022-11-09,"06:44:00","X2","TN",13.2
2022-11-09,NA,"X2","HRM",71
2022-11-09,"22:37:00","X2","HRX",97
2022-11-09,"15:09:00","X2","HRN",42
2022-11-09,NA,"X4","TM",19.4
2022-11-09,"14:31:00","X4","TX",24.2
2022-11-09,"23:58:00","X4","TN",15.5
2022-11-09,NA,"X4","HRM",65
2022-11-09,"23:31:00","X4","HRX",100
2022-11-09,"15:07:00","X4","HRN",39
2022-11-09,NA,"X4","PM",1012.6
2022-11-09,"23:59:00","X4","PX",1017
2022-11-09,"05:45:00","X4","PN",1010.9
2022-11-09,NA,"X4","PPT",14.5
2022-11-09,NA,"X4","RS24h",6.6
2022-11-09,NA,"X4","VVM10",1.5
2022-11-09,NA,"X4","DVM10",318
2022-11-09,"15:20:00","X4","VVX10",8.2
2022-11-09,"15:20:00","X4","DVVX10",321
2022-11-09,NA,"X8","TM",18.8
2022-11-09,"14:24:00","X8","TX",24.1
2022-11-09,"05:37:00","X8","TN",13.6
2022-11-09,NA,"X8","HRM",67
2022-11-09,"23:30:00","X8","HRX",100
2022-11-09,"14:25:00","X8","HRN",39
2022-11-09,NA,"X8","PM",1007
2022-11-09,"23:59:00","X8","PX",1011.1
2022-11-09,"05:41:00","X8","PN",1005.2
2022-11-09,NA,"X8","PPT",5.6
2022-11-09,NA,"X8","RS24h",6.6
2022-11-09,NA,"X8","VVM10",1.7
2022-11-09,NA,"X8","DVM10",303
2022-11-09,"14:56:00","X8","VVX10",7.4
2022-11-09,"14:56:00","X8","DVVX10",319
2022-11-10,NA,"D5","TM",14.8
2022-11-10,"13:09:00","D5","TX",20.9
2022-11-10,"03:35:00","D5","TN",12.5
2022-11-10,NA,"D5","HRM",77
2022-11-10,"02:26:00","D5","HRX",100
2022-11-10,"12:15:00","D5","HRN",56
2022-11-10,NA,"D5","PM",976
2022-11-10,"22:40:00","D5","PX",979.3
2022-11-10,"00:02:00","D5","PN",972.5
2022-11-10,NA,"D5","PPT",5.8
2022-11-10,NA,"D5","RS24h",10.2
2022-11-10,NA,"D5","VVM10",3.2
2022-11-10,NA,"D5","DVM10",59
2022-11-10,"23:59:00","D5","VVX10",10.5
2022-11-10,"23:59:00","D5","DVVX10",51
2022-11-10,NA,"X2","TM",16.4
2022-11-10,"12:13:00","X2","TX",21.2
2022-11-10,"23:59:00","X2","TN",14
2022-11-10,NA,"X2","HRM",84
2022-11-10,"06:30:00","X2","HRX",97
2022-11-10,"11:41:00","X2","HRN",58
2022-11-10,NA,"X4","TM",17.5
2022-11-10,"11:48:00","X4","TX",20.6
2022-11-10,"00:30:00","X4","TN",15.1
2022-11-10,NA,"X4","HRM",74
2022-11-10,"03:00:00","X4","HRX",100
2022-11-10,"11:43:00","X4","HRN",52
2022-11-10,NA,"X4","PM",1020.4
2022-11-10,"22:30:00","X4","PX",1024
2022-11-10,"00:00:00","X4","PN",1016.9
2022-11-10,NA,"X4","PPT",10.5
2022-11-10,NA,"X4","RS24h",10.7
2022-11-10,NA,"X4","VVM10",1.3
2022-11-10,NA,"X4","DVM10",62
2022-11-10,"12:24:00","X4","VVX10",6.3
2022-11-10,"12:24:00","X4","DVVX10",162
2022-11-10,NA,"X8","TM",16.6
2022-11-10,"11:36:00","X8","TX",21
2022-11-10,"06:30:00","X8","TN",13.5
2022-11-10,NA,"X8","HRM",79
2022-11-10,"08:00:00","X8","HRX",100
2022-11-10,"10:57:00","X8","HRN",52
2022-11-10,NA,"X8","PM",1014.7
2022-11-10,"22:14:00","X8","PX",1018.2
2022-11-10,"00:00:00","X8","PN",1011.1
2022-11-10,NA,"X8","PPT",9
2022-11-10,NA,"X8","RS24h",10.8
2022-11-10,NA,"X8","VVM10",1.1
2022-11-10,NA,"X8","DVM10",323
2022-11-10,"14:01:00","X8","VVX10",5.1
2022-11-10,"14:01:00","X8","DVVX10",145
2022-11-11,NA,"D5","TM",16
2022-11-11,"12:16:00","D5","TX",18.9
2022-11-11,"04:01:00","D5","TN",13.2
2022-11-11,NA,"D5","HRM",79
2022-11-11,"18:00:00","D5","HRX",98
2022-11-11,"10:34:00","D5","HRN",58
2022-11-11,NA,"D5","PM",979.9
2022-11-11,"21:23:00","D5","PX",981.5
2022-11-11,"02:53:00","D5","PN",978
2022-11-11,NA,"D5","PPT",0
2022-11-11,NA,"D5","RS24h",10.5
2022-11-11,NA,"D5","VVM10",6.2
2022-11-11,NA,"D5","DVM10",65
2022-11-11,"17:52:00","D5","VVX10",13.2
2022-11-11,"17:52:00","D5","DVVX10",66
2022-11-11,NA,"X2","TM",18
2022-11-11,"12:05:00","X2","TX",21.4
2022-11-11,"06:24:00","X2","TN",14
2022-11-11,NA,"X2","HRM",75
2022-11-11,"18:01:00","X2","HRX",85
2022-11-11,"11:01:00","X2","HRN",57
2022-11-11,NA,"X4","TM",18.7
2022-11-11,"14:31:00","X4","TX",20.8
2022-11-11,"06:22:00","X4","TN",15.4
2022-11-11,NA,"X4","HRM",68
2022-11-11,"18:12:00","X4","HRX",86
2022-11-11,"09:01:00","X4","HRN",50
2022-11-11,NA,"X4","PM",1024.3
2022-11-11,"21:30:00","X4","PX",1025.8
2022-11-11,"02:59:00","X4","PN",1022.8
2022-11-11,NA,"X4","PPT",0
2022-11-11,NA,"X4","RS24h",8.9
2022-11-11,NA,"X4","VVM10",2.6
2022-11-11,NA,"X4","DVM10",57
2022-11-11,"14:16:00","X4","VVX10",9.6
2022-11-11,"14:16:00","X4","DVVX10",84
2022-11-11,NA,"X8","TM",18.4
2022-11-11,"11:06:00","X8","TX",21.1
2022-11-11,"05:31:00","X8","TN",13.1
2022-11-11,NA,"X8","HRM",72
2022-11-11,"19:03:00","X8","HRX",86
2022-11-11,"10:29:00","X8","HRN",50
2022-11-11,NA,"X8","PM",1018.5
2022-11-11,"21:30:00","X8","PX",1020
2022-11-11,"03:44:00","X8","PN",1017
2022-11-11,NA,"X8","PPT",0
2022-11-11,NA,"X8","RS24h",10.4
2022-11-11,NA,"X8","VVM10",2.8
2022-11-11,NA,"X8","DVM10",74
2022-11-11,"12:53:00","X8","VVX10",10.5
2022-11-11,"12:53:00","X8","DVVX10",93
2022-11-12,NA,"D5","TM",15.9
2022-11-12,"12:16:00","D5","TX",19.1
2022-11-12,"23:42:00","D5","TN",14
2022-11-12,NA,"D5","HRM",91
2022-11-12,"23:04:00","D5","HRX",100
2022-11-12,"15:02:00","D5","HRN",72
2022-11-12,NA,"D5","PM",979.1
2022-11-12,"00:02:00","D5","PX",981.3
2022-11-12,"23:59:00","D5","PN",975.4
2022-11-12,NA,"D5","PPT",0
2022-11-12,NA,"D5","RS24h",9.2
2022-11-12,NA,"D5","VVM10",3.4
2022-11-12,NA,"D5","DVM10",71
2022-11-12,"03:47:00","D5","VVX10",9.4
2022-11-12,"03:47:00","D5","DVVX10",70
2022-11-12,NA,"X2","TM",18.1
2022-11-12,"13:21:00","X2","TX",20.7
2022-11-12,"23:49:00","X2","TN",16.3
2022-11-12,NA,"X2","HRM",84
2022-11-12,"20:44:00","X2","HRX",92
2022-11-12,"10:55:00","X2","HRN",72
2022-11-12,NA,"X4","TM",18.7
2022-11-12,"13:05:00","X4","TX",21
2022-11-12,"23:55:00","X4","TN",17.2
2022-11-12,NA,"X4","HRM",79
2022-11-12,"22:24:00","X4","HRX",90
2022-11-12,"13:21:00","X4","HRN",67
2022-11-12,NA,"X4","PM",1023.4
2022-11-12,"00:30:00","X4","PX",1025.7
2022-11-12,"23:59:00","X4","PN",1019.7
2022-11-12,NA,"X4","PPT",0
2022-11-12,NA,"X4","RS24h",9.2
2022-11-12,NA,"X4","VVM10",1.9
2022-11-12,NA,"X4","DVM10",69
2022-11-12,"11:00:00","X4","VVX10",7.8
2022-11-12,"11:00:00","X4","DVVX10",80
2022-11-12,NA,"X8","TM",18.5
2022-11-12,"13:28:00","X8","TX",21.4
2022-11-12,"23:54:00","X8","TN",15.8
2022-11-12,NA,"X8","HRM",83
2022-11-12,"23:47:00","X8","HRX",100
2022-11-12,"13:38:00","X8","HRN",61
2022-11-12,NA,"X8","PM",1017.7
2022-11-12,"00:04:00","X8","PX",1019.9
2022-11-12,"23:57:00","X8","PN",1014.1
2022-11-12,NA,"X8","PPT",0
2022-11-12,NA,"X8","RS24h",9.6
2022-11-12,NA,"X8","VVM10",2.1
2022-11-12,NA,"X8","DVM10",76
2022-11-12,"12:01:00","X8","VVX10",7.1
2022-11-12,"12:01:00","X8","DVVX10",98
2022-11-13,NA,"D5","TM",15.8
2022-11-13,"13:39:00","D5","TX",22.1
2022-11-13,"05:00:00","D5","TN",12.5
2022-11-13,NA,"D5","HRM",85
2022-11-13,"23:30:00","D5","HRX",100
2022-11-13,"12:05:00","D5","HRN",53
2022-11-13,NA,"D5","PM",972.5
2022-11-13,"00:00:00","D5","PX",975.4
2022-11-13,"15:07:00","D5","PN",970.8
2022-11-13,NA,"D5","PPT",0
2022-11-13,NA,"D5","RS24h",10.6
2022-11-13,NA,"D5","VVM10",2.8
2022-11-13,NA,"D5","DVM10",218
2022-11-13,"02:28:00","D5","VVX10",9.1
2022-11-13,"02:28:00","D5","DVVX10",310
2022-11-13,NA,"X2","TM",16.7
2022-11-13,"12:21:00","X2","TX",20.6
2022-11-13,"07:00:00","X2","TN",13.3
2022-11-13,NA,"X2","HRM",85
2022-11-13,"23:43:00","X2","HRX",95
2022-11-13,"10:46:00","X2","HRN",66
2022-11-13,NA,"X4","TM",17.7
2022-11-13,"13:21:00","X4","TX",20.3
2022-11-13,"04:57:00","X4","TN",15.1
2022-11-13,NA,"X4","HRM",79
2022-11-13,"04:08:00","X4","HRX",95
2022-11-13,"11:20:00","X4","HRN",63
2022-11-13,NA,"X4","PM",1016.7
2022-11-13,"00:00:00","X4","PX",1019.8
2022-11-13,"14:01:00","X4","PN",1014.7
2022-11-13,NA,"X4","PPT",0
2022-11-13,NA,"X4","RS24h",10.4
2022-11-13,NA,"X4","VVM10",1.3
2022-11-13,NA,"X4","DVM10",174
2022-11-13,"14:07:00","X4","VVX10",5.2
2022-11-13,"14:07:00","X4","DVVX10",155
2022-11-13,NA,"X8","TM",16.9
2022-11-13,"12:15:00","X8","TX",21.9
2022-11-13,"06:54:00","X8","TN",12.3
2022-11-13,NA,"X8","HRM",86
2022-11-13,"23:30:00","X8","HRX",100
2022-11-13,"11:32:00","X8","HRN",53
2022-11-13,NA,"X8","PM",1011
2022-11-13,"00:00:00","X8","PX",1014.1
